지역명,연도,월,전용면적,평당분양가격
대전,2018.0,5.0,85㎡~102㎡,10121.1
울산,2018.0,5.0,모든면적,10474.199999999999
울산,2018.0,5.0,60㎡~85㎡,10474.199999999999
세종,2018.0,5.0,모든면적,10332.3
세종,2018.0,5.0,60㎡,10111.199999999999
세종,2018.0,5.0,60㎡~85㎡,10385.099999999999
세종,2018.0,5.0,85㎡~102㎡,10355.4
세종,2018.0,5.0,102㎡~,10345.5
강원,2018.0,5.0,모든면적,7553.7
강원,2018.0,5.0,60㎡,7487.7
강원,2018.0,5.0,60㎡~85㎡,7524.0
강원,2018.0,5.0,85㎡~102㎡,9451.199999999999
강원,2018.0,5.0,102㎡~,8682.3
충북,2018.0,5.0,모든면적,8698.8
충북,2018.0,5.0,60㎡,7748.4
충북,2018.0,5.0,60㎡~85㎡,8698.8
충북,2018.0,5.0,85㎡~102㎡,8992.5
충북,2018.0,5.0,102㎡~,8853.9
충남,2018.0,5.0,모든면적,8094.9
충남,2018.0,5.0,60㎡,7972.799999999999
충남,2018.0,5.0,60㎡~85㎡,8134.5
충남,2018.0,5.0,102㎡~,8372.1
전북,2018.0,5.0,모든면적,7675.799999999999
전북,2018.0,5.0,60㎡,8791.199999999999
전북,2018.0,5.0,60㎡~85㎡,7590.0
전북,2018.0,5.0,85㎡~102㎡,8698.8
전북,2018.0,5.0,102㎡~,9220.199999999999
전남,2018.0,5.0,모든면적,7774.799999999999
전남,2018.0,5.0,60㎡,7352.4
전남,2018.0,5.0,60㎡~85㎡,7741.799999999999
전남,2018.0,5.0,85㎡~102㎡,8669.1
전남,2018.0,5.0,102㎡~,8147.7
경북,2018.0,5.0,모든면적,8672.4
경북,2018.0,5.0,60㎡,8154.299999999999
경북,2018.0,5.0,60㎡~85㎡,8616.3
경북,2018.0,5.0,102㎡~,9451.199999999999
경남,2018.0,5.0,모든면적,8893.5
경남,2018.0,5.0,60㎡,9035.4
경남,2018.0,5.0,60㎡~85㎡,8820.9
경남,2018.0,5.0,85㎡~102㎡,9428.1
경남,2018.0,5.0,102㎡~,9444.6
제주,2018.0,5.0,모든면적,12952.5
제주,2018.0,5.0,60㎡,18024.6
제주,2018.0,5.0,60㎡~85㎡,12008.699999999999
제주,2018.0,5.0,102㎡~,9995.699999999999
서울,2018.0,6.0,모든면적,22090.199999999997
서울,2018.0,6.0,60㎡,23865.6
서울,2018.0,6.0,60㎡~85㎡,22238.699999999997
서울,2018.0,6.0,85㎡~102㎡,25050.3
서울,2018.0,6.0,102㎡~,22786.5
인천,2018.0,6.0,모든면적,11127.599999999999
인천,2018.0,6.0,60㎡,11398.199999999999
인천,2018.0,6.0,60㎡~85㎡,11672.099999999999
인천,2018.0,6.0,85㎡~102㎡,10655.699999999999
경기,2018.0,6.0,모든면적,12959.099999999999
경기,2018.0,6.0,60㎡,14853.3
경기,2018.0,6.0,60㎡~85㎡,12955.8
경기,2018.0,6.0,85㎡~102㎡,15064.5
경기,2018.0,6.0,102㎡~,14289.0
부산,2018.0,6.0,모든면적,12817.199999999999
부산,2018.0,6.0,60㎡,12332.099999999999
부산,2018.0,6.0,60㎡~85㎡,12780.9
부산,2018.0,6.0,85㎡~102㎡,12226.5
부산,2018.0,6.0,102㎡~,12685.199999999999
대구,2018.0,6.0,모든면적,12107.699999999999
대구,2018.0,6.0,60㎡,12107.699999999999
대구,2018.0,6.0,60㎡~85㎡,12094.5
대구,2018.0,6.0,85㎡~102㎡,9939.6
대구,2018.0,6.0,102㎡~,14619.0
광주,2018.0,6.0,모든면적,9900.0
광주,2018.0,6.0,60㎡,9160.8
광주,2018.0,6.0,60㎡~85㎡,9913.199999999999
광주,2018.0,6.0,102㎡~,8094.9
대전,2018.0,6.0,모든면적,9807.6
대전,2018.0,6.0,60㎡,8243.4
대전,2018.0,6.0,60㎡~85㎡,9824.1
대전,2018.0,6.0,85㎡~102㎡,10121.1
울산,2018.0,6.0,모든면적,10312.5
울산,2018.0,6.0,60㎡~85㎡,10312.5
세종,2018.0,6.0,모든면적,10332.3
세종,2018.0,6.0,60㎡,10111.199999999999
세종,2018.0,6.0,60㎡~85㎡,10385.099999999999
세종,2018.0,6.0,85㎡~102㎡,10355.4
세종,2018.0,6.0,102㎡~,10345.5
강원,2018.0,6.0,모든면적,7563.599999999999
강원,2018.0,6.0,60㎡,7530.599999999999
강원,2018.0,6.0,60㎡~85㎡,7547.099999999999
강원,2018.0,6.0,85㎡~102㎡,9451.199999999999
강원,2018.0,6.0,102㎡~,8553.6
충북,2018.0,6.0,모든면적,7873.799999999999
충북,2018.0,6.0,60㎡,7543.799999999999
충북,2018.0,6.0,60㎡~85㎡,7860.599999999999
충북,2018.0,6.0,85㎡~102㎡,8992.5
충북,2018.0,6.0,102㎡~,9150.9
충남,2018.0,6.0,모든면적,8141.099999999999
충남,2018.0,6.0,60㎡,8091.599999999999
충남,2018.0,6.0,60㎡~85㎡,8141.099999999999
충남,2018.0,6.0,85㎡~102㎡,8768.1
충남,2018.0,6.0,102㎡~,8514.0
전북,2018.0,6.0,모든면적,7675.799999999999
전북,2018.0,6.0,60㎡,8791.199999999999
전북,2018.0,6.0,60㎡~85㎡,7590.0
전북,2018.0,6.0,85㎡~102㎡,8698.8
전북,2018.0,6.0,102㎡~,9220.199999999999
전남,2018.0,6.0,모든면적,7774.799999999999
전남,2018.0,6.0,60㎡,7352.4
전남,2018.0,6.0,60㎡~85㎡,7741.799999999999
전남,2018.0,6.0,85㎡~102㎡,8669.1
전남,2018.0,6.0,102㎡~,8147.7
경북,2018.0,6.0,모든면적,8682.3
경북,2018.0,6.0,60㎡,8154.299999999999
경북,2018.0,6.0,60㎡~85㎡,8626.199999999999
경북,2018.0,6.0,102㎡~,9579.9
경남,2018.0,6.0,모든면적,8893.5
경남,2018.0,6.0,60㎡,9055.199999999999
경남,2018.0,6.0,60㎡~85㎡,8820.9
경남,2018.0,6.0,85㎡~102㎡,9428.1
경남,2018.0,6.0,102㎡~,9444.6
제주,2018.0,6.0,모든면적,12952.5
제주,2018.0,6.0,60㎡,18024.6
제주,2018.0,6.0,60㎡~85㎡,12008.699999999999
제주,2018.0,6.0,102㎡~,9995.699999999999
서울,2018.0,7.0,모든면적,22506.0
서울,2018.0,7.0,60㎡,24288.0
서울,2018.0,7.0,60㎡~85㎡,22803.0
서울,2018.0,7.0,85㎡~102㎡,25050.3
서울,2018.0,7.0,102㎡~,22816.199999999997
인천,2018.0,7.0,모든면적,11127.599999999999
인천,2018.0,7.0,60㎡,11398.199999999999
인천,2018.0,7.0,60㎡~85㎡,11672.099999999999
인천,2018.0,7.0,85㎡~102㎡,10655.699999999999
경기,2018.0,7.0,모든면적,13041.599999999999
경기,2018.0,7.0,60㎡,15107.4
경기,2018.0,7.0,60㎡~85㎡,13011.9
경기,2018.0,7.0,85㎡~102㎡,15384.599999999999
경기,2018.0,7.0,102㎡~,15090.9
부산,2018.0,7.0,모든면적,13035.0
부산,2018.0,7.0,60㎡,12322.199999999999
부산,2018.0,7.0,60㎡~85㎡,12978.9
부산,2018.0,7.0,85㎡~102㎡,13213.199999999999
부산,2018.0,7.0,102㎡~,12787.5
대구,2018.0,7.0,모든면적,12249.599999999999
대구,2018.0,7.0,60㎡,12282.599999999999
대구,2018.0,7.0,60㎡~85㎡,12262.8
대구,2018.0,7.0,85㎡~102㎡,11804.099999999999
대구,2018.0,7.0,102㎡~,13332.0
광주,2018.0,7.0,모든면적,9685.5
광주,2018.0,7.0,60㎡,9160.8
광주,2018.0,7.0,60㎡~85㎡,9698.699999999999
광주,2018.0,7.0,102㎡~,8094.9
대전,2018.0,7.0,모든면적,9698.699999999999
대전,2018.0,7.0,60㎡,8243.4
대전,2018.0,7.0,60㎡~85㎡,9721.8
울산,2018.0,7.0,모든면적,10312.5
울산,2018.0,7.0,60㎡~85㎡,10312.5
세종,2018.0,7.0,모든면적,10332.3
세종,2018.0,7.0,60㎡,10111.199999999999
세종,2018.0,7.0,60㎡~85㎡,10385.099999999999
세종,2018.0,7.0,85㎡~102㎡,10355.4
세종,2018.0,7.0,102㎡~,10345.5
강원,2018.0,7.0,모든면적,7629.599999999999
강원,2018.0,7.0,60㎡,7537.2
강원,2018.0,7.0,60㎡~85㎡,7619.7
강원,2018.0,7.0,85㎡~102㎡,9451.199999999999
강원,2018.0,7.0,102㎡~,8794.5
충북,2018.0,7.0,모든면적,7887.0
충북,2018.0,7.0,60㎡,7543.799999999999
충북,2018.0,7.0,60㎡~85㎡,7873.799999999999
충북,2018.0,7.0,85㎡~102㎡,8992.5
충북,2018.0,7.0,102㎡~,8972.699999999999
충남,2018.0,7.0,모든면적,8141.099999999999
충남,2018.0,7.0,60㎡,8091.599999999999
충남,2018.0,7.0,60㎡~85㎡,8141.099999999999
충남,2018.0,7.0,85㎡~102㎡,8768.1
충남,2018.0,7.0,102㎡~,8514.0
전북,2018.0,7.0,모든면적,7698.9
전북,2018.0,7.0,60㎡,8761.5
전북,2018.0,7.0,60㎡~85㎡,7609.799999999999
전북,2018.0,7.0,85㎡~102㎡,8698.8
전북,2018.0,7.0,102㎡~,9405.0
전남,2018.0,7.0,모든면적,7778.099999999999
전남,2018.0,7.0,60㎡,7352.4
전남,2018.0,7.0,60㎡~85㎡,7748.4
전남,2018.0,7.0,85㎡~102㎡,8669.1
전남,2018.0,7.0,102㎡~,8147.7
경북,2018.0,7.0,모든면적,8824.199999999999
경북,2018.0,7.0,60㎡,8154.299999999999
경북,2018.0,7.0,60㎡~85㎡,8758.199999999999
경북,2018.0,7.0,102㎡~,9579.9
경남,2018.0,7.0,모든면적,8896.8
경남,2018.0,7.0,60㎡,9068.4
경남,2018.0,7.0,60㎡~85㎡,8820.9
경남,2018.0,7.0,85㎡~102㎡,9428.1
경남,2018.0,7.0,102㎡~,9368.699999999999
제주,2018.0,7.0,모든면적,11002.199999999999
제주,2018.0,7.0,60㎡~85㎡,11074.8
제주,2018.0,7.0,85㎡~102㎡,10645.8
제주,2018.0,7.0,102㎡~,9867.0
서울,2018.0,8.0,모든면적,22212.3
서울,2018.0,8.0,60㎡,23486.1
서울,2018.0,8.0,60㎡~85㎡,22459.8
서울,2018.0,8.0,85㎡~102㎡,21951.6
서울,2018.0,8.0,102㎡~,21374.1
인천,2018.0,8.0,모든면적,11031.9
인천,2018.0,8.0,60㎡,11404.8
인천,2018.0,8.0,60㎡~85㎡,11566.5
인천,2018.0,8.0,85㎡~102㎡,10655.699999999999
경기,2018.0,8.0,모든면적,13431.0
경기,2018.0,8.0,60㎡,14714.699999999999
경기,2018.0,8.0,60㎡~85㎡,13546.5
경기,2018.0,8.0,85㎡~102㎡,16094.099999999999
경기,2018.0,8.0,102㎡~,15483.599999999999
부산,2018.0,8.0,모든면적,13107.599999999999
부산,2018.0,8.0,60㎡,12569.699999999999
부산,2018.0,8.0,60㎡~85㎡,13021.8
부산,2018.0,8.0,85㎡~102㎡,13213.199999999999
부산,2018.0,8.0,102㎡~,12483.9
대구,2018.0,8.0,모든면적,12295.8
대구,2018.0,8.0,60㎡,12289.199999999999
대구,2018.0,8.0,60㎡~85㎡,12285.9
대구,2018.0,8.0,85㎡~102㎡,11804.099999999999
대구,2018.0,8.0,102㎡~,13332.0
광주,2018.0,8.0,모든면적,9685.5
광주,2018.0,8.0,60㎡,9160.8
광주,2018.0,8.0,60㎡~85㎡,9698.699999999999
광주,2018.0,8.0,102㎡~,8094.9
대전,2018.0,8.0,모든면적,9698.699999999999
대전,2018.0,8.0,60㎡,8243.4
대전,2018.0,8.0,60㎡~85㎡,9721.8
울산,2018.0,8.0,모든면적,10312.5
울산,2018.0,8.0,60㎡~85㎡,10312.5
세종,2018.0,8.0,모든면적,10388.4
세종,2018.0,8.0,60㎡,10111.199999999999
세종,2018.0,8.0,60㎡~85㎡,10385.099999999999
세종,2018.0,8.0,85㎡~102㎡,10355.4
세종,2018.0,8.0,102㎡~,10626.0
강원,2018.0,8.0,모든면적,7669.2
강원,2018.0,8.0,60㎡,7923.299999999999
강원,2018.0,8.0,60㎡~85㎡,7665.9
강원,2018.0,8.0,85㎡~102㎡,9451.199999999999
강원,2018.0,8.0,102㎡~,8794.5
충북,2018.0,8.0,모든면적,7887.0
충북,2018.0,8.0,60㎡,7543.799999999999
충북,2018.0,8.0,60㎡~85㎡,7873.799999999999
충북,2018.0,8.0,85㎡~102㎡,8992.5
충북,2018.0,8.0,102㎡~,8972.699999999999
충남,2018.0,8.0,모든면적,8071.799999999999
충남,2018.0,8.0,60㎡,8220.3
충남,2018.0,8.0,60㎡~85㎡,8088.299999999999
충남,2018.0,8.0,85㎡~102㎡,8768.1
충남,2018.0,8.0,102㎡~,9005.699999999999
전북,2018.0,8.0,모든면적,7626.299999999999
전북,2018.0,8.0,60㎡,8761.5
전북,2018.0,8.0,60㎡~85㎡,7540.5
전북,2018.0,8.0,85㎡~102㎡,8698.8
전북,2018.0,8.0,102㎡~,9405.0
전남,2018.0,8.0,모든면적,7778.099999999999
전남,2018.0,8.0,60㎡,7352.4
전남,2018.0,8.0,60㎡~85㎡,7748.4
전남,2018.0,8.0,85㎡~102㎡,8669.1
전남,2018.0,8.0,102㎡~,8147.7
경북,2018.0,8.0,모든면적,8589.9
경북,2018.0,8.0,60㎡,8174.099999999999
경북,2018.0,8.0,60㎡~85㎡,8613.0
경북,2018.0,8.0,102㎡~,9273.0
경남,2018.0,8.0,모든면적,8781.3
경남,2018.0,8.0,60㎡,9193.8
경남,2018.0,8.0,60㎡~85㎡,8679.0
경남,2018.0,8.0,85㎡~102㎡,9428.1
경남,2018.0,8.0,102㎡~,9058.5
제주,2018.0,8.0,모든면적,11002.199999999999
제주,2018.0,8.0,60㎡~85㎡,11074.8
제주,2018.0,8.0,85㎡~102㎡,10645.8
제주,2018.0,8.0,102㎡~,9867.0
서울,2018.0,9.0,모든면적,23080.199999999997
서울,2018.0,9.0,60㎡,21882.3
서울,2018.0,9.0,60㎡~85㎡,23703.899999999998
서울,2018.0,9.0,85㎡~102㎡,16701.3
서울,2018.0,9.0,102㎡~,21575.399999999998
인천,2018.0,9.0,모든면적,11031.9
인천,2018.0,9.0,60㎡,11404.8
인천,2018.0,9.0,60㎡~85㎡,11566.5
인천,2018.0,9.0,85㎡~102㎡,10655.699999999999
경기,2018.0,9.0,모든면적,13510.199999999999
경기,2018.0,9.0,60㎡,14467.199999999999
경기,2018.0,9.0,60㎡~85㎡,13602.599999999999
경기,2018.0,9.0,85㎡~102㎡,16084.199999999999
경기,2018.0,9.0,102㎡~,15496.8
부산,2018.0,9.0,모든면적,13497.0
부산,2018.0,9.0,60㎡,12747.9
부산,2018.0,9.0,60㎡~85㎡,13440.9
부산,2018.0,9.0,85㎡~102㎡,14704.8
부산,2018.0,9.0,102㎡~,13770.9
대구,2018.0,9.0,모든면적,12342.0
대구,2018.0,9.0,60㎡,12394.8
대구,2018.0,9.0,60㎡~85㎡,12361.8
대구,2018.0,9.0,85㎡~102㎡,12203.4
대구,2018.0,9.0,102㎡~,13071.3
광주,2018.0,9.0,모든면적,9672.3
광주,2018.0,9.0,60㎡,9160.8
광주,2018.0,9.0,60㎡~85㎡,9672.3
광주,2018.0,9.0,102㎡~,8761.5
대전,2018.0,9.0,모든면적,11111.099999999999
대전,2018.0,9.0,60㎡,8243.4
대전,2018.0,9.0,60㎡~85㎡,11107.8
대전,2018.0,9.0,102㎡~,16094.099999999999
울산,2018.0,9.0,모든면적,10312.5
울산,2018.0,9.0,60㎡~85㎡,10312.5
세종,2018.0,9.0,모든면적,10388.4
세종,2018.0,9.0,60㎡,10111.199999999999
세종,2018.0,9.0,60㎡~85㎡,10385.099999999999
세종,2018.0,9.0,85㎡~102㎡,10355.4
세종,2018.0,9.0,102㎡~,10626.0
강원,2018.0,9.0,모든면적,7685.7
강원,2018.0,9.0,60㎡,7936.5
강원,2018.0,9.0,60㎡~85㎡,7679.099999999999
강원,2018.0,9.0,85㎡~102㎡,9451.199999999999
강원,2018.0,9.0,102㎡~,8794.5
충북,2018.0,9.0,모든면적,7867.2
충북,2018.0,9.0,60㎡,7543.799999999999
충북,2018.0,9.0,60㎡~85㎡,7854.0
충북,2018.0,9.0,85㎡~102㎡,8992.5
충북,2018.0,9.0,102㎡~,8972.699999999999
충남,2018.0,9.0,모든면적,8071.799999999999
충남,2018.0,9.0,60㎡,8220.3
충남,2018.0,9.0,60㎡~85㎡,8088.299999999999
충남,2018.0,9.0,85㎡~102㎡,8768.1
충남,2018.0,9.0,102㎡~,9005.699999999999
전북,2018.0,9.0,모든면적,7626.299999999999
전북,2018.0,9.0,60㎡,8761.5
전북,2018.0,9.0,60㎡~85㎡,7540.5
전북,2018.0,9.0,85㎡~102㎡,8698.8
전북,2018.0,9.0,102㎡~,9405.0
전남,2018.0,9.0,모든면적,7761.599999999999
전남,2018.0,9.0,60㎡,7352.4
전남,2018.0,9.0,60㎡~85㎡,7748.4
전남,2018.0,9.0,85㎡~102㎡,8669.1
전남,2018.0,9.0,102㎡~,8312.699999999999
경북,2018.0,9.0,모든면적,8721.9
경북,2018.0,9.0,60㎡,8279.699999999999
경북,2018.0,9.0,60㎡~85㎡,8735.1
경북,2018.0,9.0,85㎡~102㎡,8415.0
경북,2018.0,9.0,102㎡~,9332.4
경남,2018.0,9.0,모든면적,9061.8
경남,2018.0,9.0,60㎡,9586.5
경남,2018.0,9.0,60㎡~85㎡,8962.8
경남,2018.0,9.0,85㎡~102㎡,9428.1
경남,2018.0,9.0,102㎡~,9857.1
제주,2018.0,9.0,모든면적,11002.199999999999
제주,2018.0,9.0,60㎡~85㎡,11074.8
제주,2018.0,9.0,85㎡~102㎡,10645.8
제주,2018.0,9.0,102㎡~,9867.0
서울,2018.0,10.0,모든면적,24347.399999999998
서울,2018.0,10.0,60㎡,22459.8
서울,2018.0,10.0,60㎡~85㎡,25175.699999999997
서울,2018.0,10.0,85㎡~102㎡,22578.6
서울,2018.0,10.0,102㎡~,24330.899999999998
인천,2018.0,10.0,모든면적,11352.0
인천,2018.0,10.0,60㎡,11292.599999999999
인천,2018.0,10.0,60㎡~85㎡,11979.0
인천,2018.0,10.0,85㎡~102㎡,11190.3
인천,2018.0,10.0,102㎡~,9537.0
경기,2018.0,10.0,모든면적,13648.8
경기,2018.0,10.0,60㎡,14404.5
경기,2018.0,10.0,60㎡~85㎡,13757.699999999999
경기,2018.0,10.0,85㎡~102㎡,16084.199999999999
경기,2018.0,10.0,102㎡~,15335.099999999999
부산,2018.0,10.0,모든면적,13318.8
부산,2018.0,10.0,60㎡,12691.8
부산,2018.0,10.0,60㎡~85㎡,13259.4
부산,2018.0,10.0,85㎡~102㎡,14351.699999999999
부산,2018.0,10.0,102㎡~,14632.199999999999
대구,2018.0,10.0,모든면적,12536.699999999999
대구,2018.0,10.0,60㎡,12394.8
대구,2018.0,10.0,60㎡~85㎡,12549.9
대구,2018.0,10.0,85㎡~102㎡,12203.4
대구,2018.0,10.0,102㎡~,13655.4
광주,2018.0,10.0,모든면적,10045.199999999999
광주,2018.0,10.0,60㎡,10771.199999999999
광주,2018.0,10.0,60㎡~85㎡,10048.5
대전,2018.0,10.0,모든면적,11055.0
대전,2018.0,10.0,60㎡,8243.4
대전,2018.0,10.0,60㎡~85㎡,11028.599999999999
대전,2018.0,10.0,102㎡~,16094.099999999999
울산,2018.0,10.0,모든면적,9537.0
울산,2018.0,10.0,60㎡~85㎡,9537.0
세종,2018.0,10.0,모든면적,10388.4
세종,2018.0,10.0,60㎡,10111.199999999999
세종,2018.0,10.0,60㎡~85㎡,10385.099999999999
세종,2018.0,10.0,85㎡~102㎡,10355.4
세종,2018.0,10.0,102㎡~,10626.0
강원,2018.0,10.0,모든면적,7778.099999999999
강원,2018.0,10.0,60㎡,7995.9
강원,2018.0,10.0,60㎡~85㎡,7781.4
강원,2018.0,10.0,85㎡~102㎡,9451.199999999999
강원,2018.0,10.0,102㎡~,8794.5
충북,2018.0,10.0,모든면적,7867.2
충북,2018.0,10.0,60㎡,7543.799999999999
충북,2018.0,10.0,60㎡~85㎡,7854.0
충북,2018.0,10.0,85㎡~102㎡,8992.5
충북,2018.0,10.0,102㎡~,8972.699999999999
충남,2018.0,10.0,모든면적,8071.799999999999
충남,2018.0,10.0,60㎡,8220.3
충남,2018.0,10.0,60㎡~85㎡,8088.299999999999
충남,2018.0,10.0,85㎡~102㎡,8768.1
충남,2018.0,10.0,102㎡~,9005.699999999999
전북,2018.0,10.0,모든면적,7659.299999999999
전북,2018.0,10.0,60㎡,8797.8
전북,2018.0,10.0,60㎡~85㎡,7593.299999999999
전북,2018.0,10.0,85㎡~102㎡,8698.8
전북,2018.0,10.0,102㎡~,8669.1
전남,2018.0,10.0,모든면적,7788.0
전남,2018.0,10.0,60㎡,7392.0
전남,2018.0,10.0,60㎡~85㎡,7768.2
전남,2018.0,10.0,85㎡~102㎡,8669.1
전남,2018.0,10.0,102㎡~,8312.699999999999
경북,2018.0,10.0,모든면적,8662.5
경북,2018.0,10.0,60㎡,8279.699999999999
경북,2018.0,10.0,60㎡~85㎡,8646.0
경북,2018.0,10.0,85㎡~102㎡,8906.699999999999
경북,2018.0,10.0,102㎡~,9728.4
경남,2018.0,10.0,모든면적,9223.5
경남,2018.0,10.0,60㎡,9586.5
경남,2018.0,10.0,60㎡~85㎡,9137.699999999999
경남,2018.0,10.0,85㎡~102㎡,9949.5
경남,2018.0,10.0,102㎡~,9857.1
제주,2018.0,10.0,모든면적,11002.199999999999
제주,2018.0,10.0,60㎡~85㎡,11074.8
제주,2018.0,10.0,85㎡~102㎡,10645.8
제주,2018.0,10.0,102㎡~,9867.0
서울,2018.0,11.0,모든면적,24317.699999999997
서울,2018.0,11.0,60㎡,23156.1
서울,2018.0,11.0,60㎡~85㎡,25146.0
서울,2018.0,11.0,85㎡~102㎡,22578.6
서울,2018.0,11.0,102㎡~,24258.3
인천,2018.0,11.0,모든면적,11724.9
인천,2018.0,11.0,60㎡,11342.099999999999
인천,2018.0,11.0,60㎡~85㎡,12292.5
인천,2018.0,11.0,85㎡~102㎡,11523.599999999999
인천,2018.0,11.0,102㎡~,14701.5
경기,2018.0,11.0,모든면적,13698.3
경기,2018.0,11.0,60㎡,14292.3
경기,2018.0,11.0,60㎡~85㎡,13777.5
경기,2018.0,11.0,85㎡~102㎡,16724.399999999998
경기,2018.0,11.0,102㎡~,15269.099999999999
부산,2018.0,11.0,모든면적,13332.0
부산,2018.0,11.0,60㎡,12467.4
부산,2018.0,11.0,60㎡~85㎡,13318.8
부산,2018.0,11.0,85㎡~102㎡,13417.8
부산,2018.0,11.0,102㎡~,14166.9
대구,2018.0,11.0,모든면적,12622.5
대구,2018.0,11.0,60㎡,12566.4
대구,2018.0,11.0,60㎡~85㎡,12625.8
대구,2018.0,11.0,85㎡~102㎡,12203.4
대구,2018.0,11.0,102㎡~,13031.699999999999
광주,2018.0,11.0,모든면적,10563.3
광주,2018.0,11.0,60㎡,10771.199999999999
광주,2018.0,11.0,60㎡~85㎡,10563.3
대전,2018.0,11.0,모든면적,11055.0
대전,2018.0,11.0,60㎡,8243.4
대전,2018.0,11.0,60㎡~85㎡,11028.599999999999
대전,2018.0,11.0,102㎡~,16094.099999999999
울산,2018.0,11.0,모든면적,9537.0
울산,2018.0,11.0,60㎡~85㎡,9537.0
세종,2018.0,11.0,모든면적,10388.4
세종,2018.0,11.0,60㎡,10111.199999999999
세종,2018.0,11.0,60㎡~85㎡,10385.099999999999
세종,2018.0,11.0,85㎡~102㎡,10355.4
세종,2018.0,11.0,102㎡~,10626.0
강원,2018.0,11.0,모든면적,7873.799999999999
강원,2018.0,11.0,60㎡,8091.599999999999
강원,2018.0,11.0,60㎡~85㎡,7854.0
강원,2018.0,11.0,85㎡~102㎡,9454.5
강원,2018.0,11.0,102㎡~,8342.4
충북,2018.0,11.0,모든면적,7811.099999999999
충북,2018.0,11.0,60㎡,7461.299999999999
충북,2018.0,11.0,60㎡~85㎡,7863.9
충북,2018.0,11.0,85㎡~102㎡,8992.5
충북,2018.0,11.0,102㎡~,8873.699999999999
충남,2018.0,11.0,모든면적,7989.299999999999
충남,2018.0,11.0,60㎡,7946.4
충남,2018.0,11.0,60㎡~85㎡,7959.599999999999
충남,2018.0,11.0,85㎡~102㎡,8768.1
충남,2018.0,11.0,102㎡~,9005.699999999999
전북,2018.0,11.0,모든면적,7731.9
전북,2018.0,11.0,60㎡,8797.8
전북,2018.0,11.0,60㎡~85㎡,7675.799999999999
전북,2018.0,11.0,85㎡~102㎡,8698.8
전북,2018.0,11.0,102㎡~,8556.9
전남,2018.0,11.0,모든면적,7715.4
전남,2018.0,11.0,60㎡,7510.799999999999
전남,2018.0,11.0,60㎡~85㎡,7695.599999999999
전남,2018.0,11.0,85㎡~102㎡,8190.599999999999
전남,2018.0,11.0,102㎡~,8256.6
경북,2018.0,11.0,모든면적,8847.3
경북,2018.0,11.0,60㎡,8408.4
경북,2018.0,11.0,60㎡~85㎡,8844.0
경북,2018.0,11.0,85㎡~102㎡,8906.699999999999
경북,2018.0,11.0,102㎡~,9517.199999999999
경남,2018.0,11.0,모든면적,9230.1
경남,2018.0,11.0,60㎡,9527.1
경남,2018.0,11.0,60㎡~85㎡,9177.3
경남,2018.0,11.0,85㎡~102㎡,10470.9
경남,2018.0,11.0,102㎡~,9867.0
제주,2018.0,11.0,모든면적,10936.199999999999
제주,2018.0,11.0,60㎡,12553.199999999999
제주,2018.0,11.0,60㎡~85㎡,11025.3
제주,2018.0,11.0,85㎡~102㎡,10645.8
제주,2018.0,11.0,102㎡~,9867.0
서울,2018.0,12.0,모든면적,24413.399999999998
서울,2018.0,12.0,60㎡,24413.399999999998
서울,2018.0,12.0,60㎡~85㎡,26037.0
서울,2018.0,12.0,85㎡~102㎡,22578.6
서울,2018.0,12.0,102㎡~,24898.5
인천,2018.0,12.0,모든면적,11708.4
인천,2018.0,12.0,60㎡,11229.9
인천,2018.0,12.0,60㎡~85㎡,12312.3
인천,2018.0,12.0,85㎡~102㎡,11523.599999999999
인천,2018.0,12.0,102㎡~,14701.5
경기,2018.0,12.0,모든면적,13777.5
경기,2018.0,12.0,60㎡,14648.699999999999
경기,2018.0,12.0,60㎡~85㎡,13629.0
경기,2018.0,12.0,85㎡~102㎡,16130.4
경기,2018.0,12.0,102㎡~,16252.5
부산,2018.0,12.0,모든면적,13424.4
부산,2018.0,12.0,60㎡,12467.4
부산,2018.0,12.0,60㎡~85㎡,13411.199999999999
부산,2018.0,12.0,85㎡~102㎡,13417.8
부산,2018.0,12.0,102㎡~,14166.9
대구,2018.0,12.0,모든면적,12952.5
대구,2018.0,12.0,60㎡,12899.699999999999
대구,2018.0,12.0,60㎡~85㎡,12929.4
대구,2018.0,12.0,85㎡~102㎡,12203.4
대구,2018.0,12.0,102㎡~,13262.699999999999
광주,2018.0,12.0,모든면적,10837.199999999999
광주,2018.0,12.0,60㎡,10583.099999999999
광주,2018.0,12.0,60㎡~85㎡,10830.599999999999
대전,2018.0,12.0,모든면적,12012.0
대전,2018.0,12.0,60㎡~85㎡,11985.599999999999
대전,2018.0,12.0,102㎡~,16094.099999999999
세종,2018.0,12.0,모든면적,10081.5
세종,2018.0,12.0,60㎡,10111.199999999999
세종,2018.0,12.0,60㎡~85㎡,10107.9
세종,2018.0,12.0,85㎡~102㎡,10411.5
세종,2018.0,12.0,102㎡~,9867.0
강원,2018.0,12.0,모든면적,7675.799999999999
강원,2018.0,12.0,60㎡,8091.599999999999
강원,2018.0,12.0,60㎡~85㎡,7652.7
강원,2018.0,12.0,85㎡~102㎡,9454.5
강원,2018.0,12.0,102㎡~,7877.099999999999
충북,2018.0,12.0,모든면적,7811.099999999999
충북,2018.0,12.0,60㎡,7461.299999999999
충북,2018.0,12.0,60㎡~85㎡,7863.9
